PK,TimeStamp,Level,Parent,IsBusiness,Tag,Application,Message,Ticks,DataIn,DataInType,DataOut,DataOutType,TerminalID,TerminalIP,FKUser,ItemID,ItemType,FKExtern,
0,12-01-21 08:37:27,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 08:43:40,Log,0,True,"MEM","","82588680 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 08:43:42,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 08:43:42,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 08:44:47,Log,0,True,"MEM","","89109064 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 08:44:49,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 08:44:50,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 08:45:49,Log,0,True,"MEM","","90546120 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 08:45:50,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 08:45:51,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 08:46:18,Log,0,True,"MEM","","95488736 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 08:46:19,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 08:46:20,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 08:47:05,Log,0,True,"MEM","","99588448 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 08:47:07,Log,0,True,"MENU Intervention","","photos",0,"","","","","","","","","",-1,
0,12-01-21 08:47:12,Log,0,True,"","","App.OnSleep()",0,"","","","","","","","","",-1,
0,12-01-21 08:47:17,Log,0,True,"","","App.OnResume()",0,"","","","","","","","","",-1,
0,12-01-21 08:47:18,Log,0,False,"","","Traitement d’image",0,"","","","","","","","","",-1,
0,12-01-21 08:47:20,Log,0,False,"","","working ...",0,"","","","","","","","","",-1,
0,12-01-21 08:47:21,Log,0,False,"","","",0,"","","","","","","","","",-1,
0,12-01-21 08:47:29,Log,0,True,"","","App.OnSleep()",0,"","","","","","","","","",-1,
0,12-01-21 08:47:33,Log,0,True,"","","App.OnResume()",0,"","","","","","","","","",-1,
0,12-01-21 08:47:33,Log,0,False,"","","Traitement d’image",0,"","","","","","","","","",-1,
0,12-01-21 08:47:35,Log,0,False,"","","working ...",0,"","","","","","","","","",-1,
0,12-01-21 08:47:36,Log,0,False,"","","",0,"","","","","","","","","",-1,
0,12-01-21 08:47:39,Log,0,True,"MEM","","100916544 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 08:47:41,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 08:47:42,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 08:58:06,Log,0,True,"MEM","","113434944 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 08:58:10,Log,0,True,"","","ctor ZPF.PhotosPage",0,"","","","","","","","","",-1,
0,12-01-21 08:58:10,Log,0,True,"","","ctor StoreCheck.Pages.InterventionPage",0,"","","","","","","","","",-1,
0,12-01-21 08:58:12,Log,0,True,"MEM","","114958600 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 08:58:13,Log,0,True,"MEM","","113754368 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 08:58:15,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 08:58:15,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 08:59:16,Log,0,True,"MEM","","118265096 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 08:59:19,Log,0,True,"MENU Intervention","","photos",0,"","","","","","","","","",-1,
0,12-01-21 08:59:22,Log,0,True,"","","App.OnSleep()",0,"","","","","","","","","",-1,
0,12-01-21 08:59:28,Log,0,True,"","","App.OnResume()",0,"","","","","","","","","",-1,
0,12-01-21 08:59:31,Log,0,True,"","","App.OnSleep()",0,"","","","","","","","","",-1,
0,12-01-21 08:59:38,Log,0,True,"","","App.OnResume()",0,"","","","","","","","","",-1,
0,12-01-21 08:59:39,Log,0,False,"","","Traitement d’image",0,"","","","","","","","","",-1,
0,12-01-21 08:59:41,Log,0,False,"","","working ...",0,"","","","","","","","","",-1,
0,12-01-21 08:59:41,Log,0,False,"","","",0,"","","","","","","","","",-1,
0,12-01-21 08:59:44,Log,0,True,"MEM","","120081200 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 08:59:45,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 08:59:46,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 09:05:39,Log,0,True,"MEM","","140043328 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 09:05:40,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 09:05:41,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 09:13:15,Log,0,True,"MEM","","164155168 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 09:13:17,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 09:13:17,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 09:18:08,Log,0,True,"MEM","","178619560 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 09:18:11,Log,0,True,"MENU Intervention","","SLIM",0,"","","","","","","","","",-1,
0,12-01-21 09:18:11,Log,0,True,"","","ctor StoreCheck.Pages.SLIMPage",0,"","","","","","","","","",-1,
0,12-01-21 09:25:34,Log,0,True,"MEM","","180286488 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 09:27:34,Log,0,True,"","","App.OnSleep()",0,"","","","","","","","","",-1,
0,12-01-21 09:28:11,Log,0,True,"","","App.OnResume()",0,"","","","","","","","","",-1,
0,12-01-21 09:28:13,Log,0,True,"MEM","","179882752 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 09:28:18,Log,0,True,"MENU Intervention","","validate",0,"","","","","","","","","",-1,
0,12-01-21 09:28:23,Log,0,True,"MEM","","181137096 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 09:28:26,Info,0,True,"","","SyncDataWithWeb(NC)",0,"","","","","","","","","",-1,
0,12-01-21 09:28:29,Log,0,True,"AuditTrail","","Clean",0,"","","","","","","","","",-1,
0,12-01-21 09:28:30,Log,0,True,"","","SyncDocuments - /Documents/List/11.01.2021 17:34/105 - dwnl 0 items in 0,242148 sec",0,"","","","","","","","","",-1,
0,12-01-21 09:28:30,Log,0,False,"","","Documents 11 
",0,"","","","","","","","","",-1,
0,12-01-21 09:28:45,Log,0,True,"","","SyncInterventions - /Interventions/ListInt/01.01.0001 00:00/105 - dwnl 103 items in 14,917668 sec",0,"","","","","","","","","",-1,
0,12-01-21 09:28:46,Log,0,False,"","","Interventions 103 
",0,"","","","","","","","","",-1,
0,12-01-21 09:28:47,Log,0,True,"","","SyncStores - /Store/List/01.01.0001 00:00 - dwnl 1652 items in 1,659085 sec",0,"","","","","","","","","",-1,
0,12-01-21 09:28:48,Log,0,False,"","","Stores 1652 
",0,"","","","","","","","","",-1,
0,12-01-21 09:28:49,Log,0,True,"","","SyncArticles - /Articles/List/01.01.0001 00:00 - dwnl 875 items in 1,063641 sec",0,"","","","","","","","","",-1,
0,12-01-21 09:28:49,Log,0,False,"","","Articles 875 
",0,"","","","","","","","","",-1,
0,12-01-21 09:28:50,Log,0,True,"","","SyncFamilies - /Familles/List/01.01.0001 00:00 - dwnl 230 items in 0,484134 sec",0,"","","","","","","","","",-1,
0,12-01-21 09:28:53,Log,0,True,"ws","","Save in 2,747461 sec",0,"","","","","","","","","",-1,
0,12-01-21 09:28:53,Log,0,False,"","","Families 230 
",0,"","","","","","","","","",-1,
0,12-01-21 09:28:54,Log,0,False,"","","Save local data ... 
",0,"","","","","","","","","",-1,
0,12-01-21 09:28:54,Log,0,True,"ws","","Sync in 28,248451 sec",0,"","","","","","","","","",-1,
0,12-01-21 09:28:55,Log,0,False,"","","",0,"","","","","","","","","",-1,
0,12-01-21 09:30:01,Log,0,True,"DATA","","SelectedStore PK=1720 (Magasin_CE)",0,"","","","","","","","","",-1,
0,12-01-21 09:30:02,Log,0,True,"DATA","","SelectedIntervention PK=1444 (1444 Inconnu 1720)",0,"","","","","","","","","",-1,
0,12-01-21 09:30:02,Log,0,True,"","","ctor StoreCheck.Pages.StorePage",0,"","","","","","","","","",-1,
0,12-01-21 09:30:07,Log,0,True,"","","ctor StoreCheck.Pages.ContactPage",0,"","","","","","","","","",-1,
0,12-01-21 09:31:02,Log,0,True,"","","App.OnSleep()",0,"","","","","","","","","",-1,
0,12-01-21 09:37:02,Log,0,True,"","","App.OnResume()",0,"","","","","","","","","",-1,
0,12-01-21 09:37:03,Log,0,True,"","","ctor ZPF.PhotosPage",0,"","","","","","","","","",-1,
0,12-01-21 09:37:04,Log,0,True,"","","ctor StoreCheck.Pages.InterventionPage",0,"","","","","","","","","",-1,
0,12-01-21 09:37:05,Log,0,True,"MEM","","181198960 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 09:37:07,Log,0,True,"MEM","","180909712 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 09:37:08,Log,0,True,"MENU Intervention","","arrived",0,"","","","","","","","","",-1,
0,12-01-21 09:37:11,Log,0,True,"MEM","","180455216 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 09:38:26,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 09:38:27,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 09:38:59,Log,0,True,"MEM","","186463632 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 09:39:00,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 09:39:01,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 09:40:19,Log,0,True,"MEM","","194238576 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 09:40:28,Log,0,True,"","","ctor StoreCheck.Pages.StorePage",0,"","","","","","","","","",-1,
0,12-01-21 09:40:31,Log,0,True,"","","ctor ZPF.PhotosPage",0,"","","","","","","","","",-1,
0,12-01-21 09:40:31,Log,0,True,"","","ctor StoreCheck.Pages.InterventionPage",0,"","","","","","","","","",-1,
0,12-01-21 09:40:33,Log,0,True,"MEM","","195486520 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 09:40:34,Log,0,True,"MEM","","195218728 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 09:40:36,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 09:40:37,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 09:41:43,Log,0,True,"MEM","","201125304 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 09:41:45,Log,0,True,"MENU Intervention","","photos",0,"","","","","","","","","",-1,
0,12-01-21 09:41:49,Log,0,True,"","","App.OnSleep()",0,"","","","","","","","","",-1,
0,12-01-21 09:41:55,Log,0,True,"","","App.OnResume()",0,"","","","","","","","","",-1,
0,12-01-21 09:41:55,Log,0,False,"","","Traitement d’image",0,"","","","","","","","","",-1,
0,12-01-21 09:41:58,Log,0,False,"","","working ...",0,"","","","","","","","","",-1,
0,12-01-21 09:41:58,Log,0,False,"","","",0,"","","","","","","","","",-1,
0,12-01-21 09:42:01,Log,0,True,"MEM","","202789840 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 09:42:02,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 09:42:03,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 09:44:30,Log,0,True,"","","App.OnSleep()",0,"","","","","","","","","",-1,
0,12-01-21 09:44:32,Log,0,True,"","","App.OnResume()",0,"","","","","","","","","",-1,
0,12-01-21 09:46:58,Log,0,True,"MEM","","214245984 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 09:46:59,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 09:47:00,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 09:48:25,Log,0,True,"MEM","","230299488 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 09:48:26,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 09:48:27,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 09:49:32,Log,0,True,"MEM","","239065248 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 09:49:33,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 09:49:34,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 09:54:23,Log,0,True,"","","App.OnSleep()",0,"","","","","","","","","",-1,
0,12-01-21 09:54:26,Log,0,True,"","","App.OnResume()",0,"","","","","","","","","",-1,
0,12-01-21 09:54:30,Log,0,True,"MEM","","241076512 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 09:54:41,Info,0,True,"","","SyncDataWithWeb(NC)",0,"","","","","","","","","",-1,
0,12-01-21 09:54:44,Log,0,True,"AuditTrail","","Clean",0,"","","","","","","","","",-1,
0,12-01-21 09:54:45,Log,0,True,"","","SyncDocuments - /Documents/List/12.01.2021 09:28/105 - dwnl 0 items in 0,101745 sec",0,"","","","","","","","","",-1,
0,12-01-21 09:54:45,Log,0,False,"","","Documents 12 
",0,"","","","","","","","","",-1,
0,12-01-21 09:55:00,Log,0,True,"","","SyncInterventions - /Interventions/ListInt/01.01.0001 00:00/105 - dwnl 103 items in 12,0784 sec",0,"","","","","","","","","",-1,
0,12-01-21 09:55:00,Log,0,False,"","","Interventions 103 
",0,"","","","","","","","","",-1,
0,12-01-21 09:55:01,Log,0,True,"","","SyncStores - /Store/List/01.01.0001 00:00 - dwnl 1652 items in 1,194154 sec",0,"","","","","","","","","",-1,
0,12-01-21 09:55:02,Log,0,False,"","","Stores 1652 
",0,"","","","","","","","","",-1,
0,12-01-21 09:55:03,Log,0,True,"","","SyncArticles - /Articles/List/01.01.0001 00:00 - dwnl 875 items in 0,786235 sec",0,"","","","","","","","","",-1,
0,12-01-21 09:55:03,Log,0,False,"","","Articles 875 
",0,"","","","","","","","","",-1,
0,12-01-21 09:55:04,Log,0,True,"","","SyncFamilies - /Familles/List/01.01.0001 00:00 - dwnl 230 items in 0,48341 sec",0,"","","","","","","","","",-1,
0,12-01-21 09:55:07,Log,0,True,"ws","","Save in 2,712205 sec",0,"","","","","","","","","",-1,
0,12-01-21 09:55:07,Log,0,False,"","","Families 230 
",0,"","","","","","","","","",-1,
0,12-01-21 09:55:08,Log,0,False,"","","Save local data ... 
",0,"","","","","","","","","",-1,
0,12-01-21 09:55:08,Log,0,True,"ws","","Sync in 27,020111 sec",0,"","","","","","","","","",-1,
0,12-01-21 09:55:09,Log,0,False,"","","",0,"","","","","","","","","",-1,
0,12-01-21 09:55:12,Log,0,True,"","","ctor StoreCheck.Pages.StorePage",0,"","","","","","","","","",-1,
0,12-01-21 09:55:14,Log,0,True,"","","ctor ZPF.PhotosPage",0,"","","","","","","","","",-1,
0,12-01-21 09:55:15,Log,0,True,"","","ctor StoreCheck.Pages.InterventionPage",0,"","","","","","","","","",-1,
0,12-01-21 09:55:17,Log,0,True,"MEM","","282634304 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 09:55:19,Log,0,True,"MEM","","282401024 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 09:55:21,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 09:55:22,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 09:58:08,Log,0,True,"MEM","","306051360 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 09:58:09,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 09:58:10,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 10:01:41,Log,0,True,"","","App.OnSleep()",0,"","","","","","","","","",-1,
0,12-01-21 10:01:44,Log,0,True,"","","App.OnResume()",0,"","","","","","","","","",-1,
0,12-01-21 10:03:29,Log,0,True,"MEM","","318003656 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 10:03:31,Log,0,True,"MENU Intervention","","SLIM",0,"","","","","","","","","",-1,
0,12-01-21 10:03:31,Log,0,True,"","","ctor StoreCheck.Pages.SLIMPage",0,"","","","","","","","","",-1,
0,12-01-21 10:03:45,Log,0,True,"MEM","","320333080 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 10:03:47,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 10:03:48,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 10:11:15,Log,0,True,"MEM","","339633992 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 10:11:17,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 10:11:18,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 10:30:43,Log,0,True,"MEM","","369488272 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 10:30:45,Log,0,True,"","","ctor ZPF.PhotosPage",0,"","","","","","","","","",-1,
0,12-01-21 10:30:46,Log,0,True,"","","ctor StoreCheck.Pages.InterventionPage",0,"","","","","","","","","",-1,
0,12-01-21 10:30:48,Log,0,True,"MEM","","370839800 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 10:30:51,Log,0,True,"MEM","","370511512 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 10:30:52,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 10:30:53,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 10:32:48,Log,0,True,"MEM","","381493144 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 10:32:50,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 10:32:50,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 10:34:49,Log,0,True,"MEM","","402584080 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 10:34:53,Log,0,True,"","","App.OnSleep()",0,"","","","","","","","","",-1,
0,12-01-21 10:35:04,Log,0,True,"","","App.OnResume()",0,"","","","","","","","","",-1,
0,12-01-21 10:35:06,Log,0,True,"MEM","","403390656 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 10:35:07,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 10:35:08,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 10:36:22,Log,0,True,"MEM","","413991144 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 10:36:24,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 10:36:24,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 10:38:48,Log,0,True,"MEM","","415595864 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 10:38:55,Info,0,True,"","","SyncDataWithWeb(NC)",0,"","","","","","","","","",-1,
0,12-01-21 10:38:59,Log,0,True,"AuditTrail","","Clean",0,"","","","","","","","","",-1,
